IntroductionID:ID,Introduction,:LABEL
intro_1315,"悉尼皇家复活节展于1823年开始举办，是澳大利亚很大的年度售票活动，平均吸引了超过828,000人参加。该展览是对澳大利亚文化的庆祝，从我们的农村传统到我们的现代生活方式，为每个人提供独特的体验。它所产生的收入使RAS能够投资于农业项目、竞赛、教育、青年和新南威尔士州农村。",Introduction
intro_1316,这个四月，代表澳大利亚在节目上大杀四方的黑马刘炫廷，以及南征北战、华语说唱的Real OG赵辰龙和观众一起BACK TO SCHOOL。,Introduction
intro_1317,海崖大桥位于卧龙岗，整座大桥像建于海上，依附着悬崖，设计独特，风景秀丽海景壮观。,Introduction
intro_1318,戈斯福德地区画廊位于东戈斯福德的卡罗琳湾沿岸， 举办过各种地方、国家和国际展览，展示了许多知名和新兴艺术家的新作品和原创作品。,Introduction
intro_1319,该海滩宽阔、平缓，沙质细软，淋浴间、野餐区、咖啡厅等配套设施齐全，可以在这里冲浪、游泳、晒日光浴等。,Introduction
intro_1320,艾弗葛雷兹花园是蓝山上的欧式花园，建于1930年，本是有钱人的周末度假地，如今归为国民信托组织所有。花园里栽满了精心裁剪过的植被，沿着标准的欧式廊道和曲径漫步，在高耸林木间是幽静秀美的倒影池（Reflection Pool）；沿着种满玫瑰的步道，可以到达能俯看蓝山的观景点和让人静思冥想的石窟池（Grotto Pool）。,Introduction
intro_1321,它是世界上非常有名的建筑之一。它以其宏伟的建筑结构著称，并以大量使用砖石和木材及收藏包括世界上非常大的挂毯之一在内的艺术精品为特色。,Introduction
intro_1322,位于悉尼南部的凯马距离卧龙冈只有15分钟车程，是一个充满悠然闲适感觉的沿海小镇，有着蔚蓝的天空、成群的海鸥、诱人的食品和舒适的家庭旅馆，坐在沙滩上，来一次野餐，浪漫无比。,Introduction
intro_1323,史蒂芬港，位于澳大利亚南威尔士州，悉尼的北部，被称为“蓝水天堂”，集垂钓、观鲸、赛艇、滑沙、飞行、户外烧烤于一身。距离悉尼约两个半小时的车程，自驾前来非常便捷。,Introduction
intro_1324,澳大利亚战争纪念馆是一个结合祠堂的世界级博物馆，归档全面。是为了纪念那些谁在战争中死亡的澳大利亚人，纪念他们的牺牲。,Introduction
intro_1325,堪培拉国家科技馆时常会举办许多生动多彩的科技活动，是培养科学技术兴趣，增进科学技术认识的好地方。,Introduction
intro_1326,堪培拉国家恐龙博物馆是堪培拉的旅游景点之一。 成立于1993年，该馆已经从一个用于存放澳大利亚的恐龙和其他史前化石材料的小展馆到现在成为了较大的陈列博物馆。,Introduction
intro_1327,科金顿绿色花园会让游客体验到独特的游玩精力。进入风景优美的花园中开始冒险，再微型精美的建筑风景中穿梭，道格＆布伦达萨拉·科是科金顿绿色花园的创建者，是家族经营的景区，在过去的35年中，共有家族的四代人在经营它。,Introduction
intro_1328,这是澳大利亚综合动物园和水族馆。动物园里有两种澳大利亚的物种和引进的物种，包括较大的澳大利亚境内大型猫科动物，和目前在澳大利亚发现的虎狮。,Introduction
intro_1329,澳大利亚皇家铸币厂为英联邦政府机构内和澳大利亚供应流通硬币。,Introduction
intro_1330,首都展览馆主要展示了当地的历史。馆内有大量文字、图片、短片，并且有堪培拉沙盘模型的激光秀，并配有包括中文在内的七种不同语言的解说。在这里参观半小时后，你就能仔细地了解到堪培拉是怎样成为国家首都，以及在众多的规划比赛中，众多构思里，选中了格里芬夫妇的城市设计理念。需要关注的是首都展览馆的平台，那里是库克船长纪念喷泉和国会三角的理想观赏点之一。,Introduction
intro_1331,澳洲国立图书馆（The National Library of Australia），是澳洲较大的参考（非借阅）图书馆，创立于1960年。图书馆的馆址位于澳洲首都领地堪培拉。,Introduction
intro_1332,澳大利亚国家植物园澳洲国家植物园位于堪培拉的黑山山脚，设立于1949年，占地面积220英亩，是澳洲较大的原生种植物库，也是澳洲重要的植物学研究资源之一。 澳洲国家植物园收藏有各个地区经过科学收集的本土植物。这些植物不仅可供游人观赏，还主要用于进行植物分类学和生物学的研究。目前，植物园栽种了约9万多棵植物共5500多种不同植物种类，所有的植物都标有其名称及其常用名。植物园的植物分为以下8个不同的植物区域，即降雨林谷、雪梨盆地植物、马里植物、山龙眼科、桃金香目、桉树类草地等，游客可根据自己的喜好选择观赏的植物。,Introduction
intro_1333,Bouddi National Park位于新南威尔士州，景区内有步道、海滩和露营地，这里风景秀丽、气候宜人，人们既可以游泳、垂钓，还可以露营，非常有趣。,Introduction
intro_1334,安斯利山是堪培拉自然公园的一部分，位于其中北部640公顷的自然保护区里。其特点是可以在山顶瞭望整个堪培拉市美丽的风景。,Introduction
intro_1335,电讯塔是堪培拉的标志性的通讯铁塔，在澳大利亚首都峰会，高195.2米。它不仅是一个里程碑，堪培拉非常受欢迎的旅游目的地之一，而且还提供了360度的堪培拉全景及其周边乡村的室内观景台。,Introduction
intro_1336,这是澳大利亚国家美术馆的分馆，主要展出肖像画、雕塑。常规展览免费，特殊展览需收费。0世纪末期，政府通过了设立一个永久性的国家公共肖像馆的决议。,Introduction
intro_1337,"这是一个大约有一个街区长，三个街区宽的区域,但一个很大的亚洲餐馆,其中大部分都是在当地非常受欢迎的亚洲食物，价格合理，规模不如一般的唐人街大。",Introduction
intro_1338,联邦公园在堪培拉Burley Griffin湖的北边，每年一度的春季Floriade节就是在这里举行的。公园中有许多的小池塘、水景、雕塑等，绿化面积大，本地人周末休闲的选择之一，慕名而来的游客也络绎不绝的。,Introduction
intro_1339,堪培拉的国家会议中心坐落于伯利格里芬湖的东北岸，是一座大型的、设施功能齐全的会议展览建筑，这里也有专门的大厅用于举办音乐会。,Introduction
intro_1340,纳玛吉国家公园位于首都堪培拉的西南部大约18英里处的纳玛吉山脉上，也处于澳大利亚高山国家公园的较北端。 全年大部分时间被积雪所覆盖。 园内的各种野生动植物，以及大自然的一些历史遗迹也因此受到保护。,Introduction
intro_1341,该地位于格里芬湖岸边，在1980年5月26日正式落成，当时由伊丽莎白女王前来剪彩。,Introduction
intro_1342,Floriade位于澳大利亚堪培拉，每年九月中旬到十月中旬举办，是澳大利亚庆祝春天到来而举办的大型画展，里面有各种各样的鲜花，每个时段还有不同的表演节目。是游客休闲旅游的好去处。,Introduction
intro_1343,铁宾比拉自然保护区占地面积54.5平方公里，位于纳玛吉国家公园，从澳大利亚首都堪培拉驾车40分钟即可到达。自然保护区的范围包括一个大山谷楼，铁宾比拉山和直布罗陀。,Introduction
intro_1344,Black Mountain Nature Park位于澳大利亚堪培拉，山上有许多树木，景色怡人，适合徒步旅行。站在山顶可以俯视整个堪培拉地区，是周末散心的好去处。,Introduction
intro_1345,提供堪培拉地区当代文化和不同历史文化的体验。并通过该博物馆了解澳大利亚的动态，对澳大利亚的文化有更深更全面的了解。,Introduction
intro_1346,该天文台（MSO）是天文学和天体物理学研究学院的总部，位于西南堪培拉市中心约18公里，行政中心的天文学家和学生们，机械，电子和光学车间，和计算机实验室的办事均在这里。,Introduction
intro_1347,这是一个以赛车为主题的博物馆，馆内展示有各种各样的赛车及相关纪念品，并设有长期展览和临时性展览。,Introduction
intro_1348,澳大利亚民主博物馆主要展示了澳洲的民主历史，这里完好地保留着当年作为政府机构时的办公室环境，可以看到许多以前的办公桌、会议室及相关设施。,Introduction
intro_1349,位于澳大利亚堪培拉，1935年正式成立，1984年成为一个独立的文化组织。其建筑大楼装饰精美艺术，环境优雅。,Introduction
intro_1350,日本花园为纪念二战时曾关押在考拉的日本战俘而建，于1979年开业，是典型的日式风格花园，精心修剪的园林植被、两座湖泊、以及江户平房都呈现出宁静平和的氛围。附设的文化中心里能看到不少日本浮世绘画作。,Introduction
intro_1351,金宁德拉村位于澳大利亚堪培拉，村里有一些传统建筑物，还有不错的咖啡馆和画廊等，可以了解当地的艺术、工厂、餐馆、服装、糖果等。,Introduction
intro_1352,Ataturk Memorial garden位于澳大利亚堪培拉，花园纪念国父凯末尔以及两国军队。花园内清幽安静，空气清新。,Introduction
intro_1353,阿尔伯特大厅是一座颇具历史的建筑，这里曾经是举行大型音乐会和重要会议的场所，如今则成为了一个租用场地，有时会在此举办展览、商品展销会、表演等活动。,Introduction
intro_1354,斯特姆洛森林公园不仅拥有优良的自然环境，这里还是一座功能多样化的休闲胜地，人们可以在这里骑马、慢跑或远足，或是在专门的自行车道上骑行和越野，是户外爱好者们的聚集之地。,Introduction
intro_1355,澳大利亚皇家海军纪念碑位于Anzac Parade路边，这里主要有一组较为抽象的铜制雕像，以此纪念皇家海军的建立以及为国捐躯的海军战士们。,Introduction
intro_1356,参观了澳大利亚国家战争纪念馆之后，不妨去纪念馆前的Anzac Parade走走，道路两旁矗立着许多军事纪念碑，其中包括有关皇家空军和海军的纪念碑、越南战争纪念碑、以及二战北非战场的纪念碑等。,Introduction
intro_1357,这是一个以公民文献和文学为主题的图书馆，有各种富有文化、历史价值的书籍，可以让每一位读者体验到传统与创新、财富与智慧的结合！,Introduction
intro_1358,布鲁德勒的小屋位于伯利格里芬湖湖畔，是一组石头砌成的平房建筑，这座始建于1860年的石屋是堪培拉保存较完好的石头建筑之一，如今它作为博物馆向人们展示着19世纪当地人的生活情况。,Introduction
intro_1359,Captain Cook Memorial Water Jet位于澳大利亚堪培拉，是堪培拉的一个标志性景点，透过水雾可以看到后面的高等法院等建筑，相当壮观，非常适合拍照。,Introduction
intro_1360,ACT Legislative Assembly是地方政府召开议会的场所，据说在野党和执政党的议员们常在这里展开激烈的辩论。,Introduction
intro_1361,这座纪念碑位于Anzac Parade路边，是为在越南战争的战场上服役的澳大利亚军人所立，以纪念那些在战场上阵亡的人们。,Introduction
intro_1362,这是位于达博的一个美丽花园，这里的池塘里有很多的锦鲤，花园很安静，适合静静欣赏美景。,Introduction
intro_1363,Canberra City Church位于堪培拉市中心的北面，建筑奇特，是一座现代化的城市教堂，平和雅致，适合静坐。,Introduction
intro_1364,圣公会诸圣堂是一座精致漂亮的教堂，虽然它的规模较小，却是这一带许多信徒的信仰中心，很多市民都常会来这里。,Introduction
intro_1365,CSIRO - Parkes Observatory是一座位于澳大利亚内陆附近小镇Parkes的大型射电望远镜。可以获取有关遥远星系的知识。,Introduction
intro_1366,对于华人纪念园项目的开发是对19世纪60年代来到杨市定居的华人群体作出贡献的认可，也是对华人一直以来对澳大利亚作出贡献的认可。,Introduction
intro_1367,乘坐月影号观海豚游船出海，在蓝色水天堂休闲地享受海豚观赏畅游，并享用丰盛自助午餐，值得一去。,Introduction
intro_1368,CSIRO Discovery位于澳大利亚堪培拉，里面有各种展品，可以了解很多知识，深受孩子们的欢迎。,Introduction
intro_1369,Presbyterian Church of St. Andrew位于澳大利亚堪培拉，是一座比较古老的教堂，有着漂亮的彩色玻璃窗，哥特式建筑，教堂周围是一片绿地，环境怡人。,Introduction
intro_1370,该寺庙是由当时的印度尼西亚大使帮助建立，位于使馆区。,Introduction
intro_1371,Becker House位于澳大利亚堪培拉， 它有着奇特的彩色圆顶，建筑有一个环形走廊连接图书馆演讲厅，接待区。里面有很多有趣的科学历史知识，也有其他的一些展览。,Introduction
intro_1372,Drill Hall Gallery是澳大利亚有名的艺术画廊之一，展览涵盖了各种各样的主题，包括绘画、雕塑、摄影和新媒体艺术等。画廊的收藏品包括澳大利亚和国际艺术家的作品，其中许多作品都是澳大利亚重要的现代艺术作品之一，该画廊为当地的艺术爱好者和学生提供了一个学习和欣赏艺术的场所。,Introduction
intro_1373,该海滩风景优美，附近有公园、湖泊和大篷车营等场所。很适合冲浪、钓鱼、划船和其他水上活动。,Introduction
intro_1374,Deasland Homestead位于澳大利亚堪培拉，建于19世纪，是一座私人宅院。,Introduction
intro_1375,托马利角山峰位于托马利国家公园（Tomaree National Park）的东北角，在浅水湾（Shoal Bay）和Zenith海滩两片沙滩的夹峙中，虽然海拔仅161米，但是道路比较陡峭，爬到山顶还是蛮累的，在山顶能见到美丽的大海与沙滩，景色很好。,Introduction
intro_1376,Canberra Stadium建于1977年，主要用于橄榄球和英式橄榄球联盟的比赛，体育场内有很好的设施、景色和座位。,Introduction
intro_1377,该景点纪念的主要是为维护国家和民众利益捐躯的警务人员，在一面低矮但很长的纪念墙上刻着许多已殉职警务人员的名字，也常有民众来此为他们献上鲜花以表缅怀。,Introduction
intro_1378,红山坐落在南堪培拉，高722米，从国会山沿着墨尔本大道（Melbourne Ave）一直走就可以到达山顶，山顶上除了观景点，还有2家餐厅，在这里一边用餐一边观景相当地惬意。,Introduction
intro_1379,这里有环湖步行路线，湖岸的长廊上建有许多纪念碑，景色优美，人们可以沿着湖边散步。,Introduction
intro_1380,小镇的标志性建筑，是一个绵羊的雕塑，周围有良好的设施与餐厅，适合开车旅行时路过此地休憩。,Introduction
intro_1381,尼尔森角内灯塔始建于1872年，由四盏煤油灯来照明，1946年有了电子灯泡，1984年实现了电子自动化，灯塔不再需要有人来控制。灯塔近次“升级”是在1995年，它能依靠太阳能发出红色和白色的光芒。如今灯塔还在使用中，灯塔下部的小屋改造成了博物馆，陈列着和灯塔相关的零件、用品、老式家电、黑白照片等。,Introduction
intro_1382,这是位于惠灵顿的一个洞穴，这个洞穴保存的很好，在这还可以了解到磷矿的历史。,Introduction
intro_1383,这是一个美丽的公园，有雕像、草地、儿童游乐场，还有榆树和橡树等树木，景色优美，是人们散步放松的好地方。,Introduction
intro_1384,John Knight Memorial Park是一座位于堪培拉的公园，占地约10公顷。公园景观丰富，拥有开阔的湖面，大片的草地和丰富的娱乐设施。包括野餐区、游乐场、篮球场、高尔夫球场等。,Introduction
intro_1385,这个码头拥有美丽的远景，站在沿海的人行步道上能够看到许多白色巡洋舰和其他船只，这里还有各式各样的餐厅和商店。,Introduction
intro_1386,位于澳大利亚新南威尔士州古尔本的列入遗产名录的前铁路车间，现在是一座博物馆，内有一个圆屋和转盘、一座拥有 130 年历史的大型车间建筑和附属建筑。,Introduction
intro_1387,布龙巴岩位于纳玛吉国家公园，这里位于高高的山巅，散落着许多巨大的岩石，不仅是登高观景的好地方，还是许多户外爱好者玩攀岩和索降的胜地。,Introduction
intro_1388,Cotter Reserve位于堪培拉西部近郊，是当地有名的房车露营地，这里有树林、草地、河流以及大坝，是个环境优美的休闲胜地，常有许多市民举家驾车来此野餐和露营。,Introduction
intro_1389,植物园在一座小山上，花园很大，园内植物品种丰富，有本土植物、异国情调的树木和灌木、苹果园、玫瑰园等，是一个美丽而宁静的地方。,Introduction
intro_1390,考拉镇在二战时有战俘营，1944年8月，1000多名日本囚犯试图逃出战俘营，导致其中的231人及另外4名澳大利亚人死亡。战争结束后，考拉镇与日本握手言和。澳大利亚世界和平钟为了纪念得之不易的和平而建，就在街边，一座六角亭子下挂着一口铜钟，它是联合国总部大楼外的大钟的复制品，在澳大利亚仅此一个。当你走近和平钟的时候，一段介绍和平钟历史的音频会自动响起。你可以自己去敲响大钟。,Introduction
intro_1391,澳大利亚皇家空军纪念碑是Anzac Parade路边众多纪念碑中的一座，这座纪念碑包括一组向上翘起的机翼雕塑，以及一组印有空军旧照片的纪念墙，象征着皇家空军战士们坚韧不拔的精神。,Introduction
intro_1392,这是一个美丽的公园，人们可以在此野餐、潜水，钓鱼，这里还有海豚、鱼、海龟等各种海洋生物，树木成荫，景色秀丽。,Introduction
intro_1393,该瞭望台和岩石是澳大利亚之行必去的景点之一，这里的岩石经过海水的常年腐蚀，岩石形状也是千奇百怪，幸运的话还可以看到海豹在岩石边晒日光浴，很是惬意。,Introduction
intro_1394,该城堡建在一片占地面积3万2千英亩的土地上，是澳洲历史上较具代表性的庄园城堡。该庄园是1878年由George Greene先生购买， 1880年建筑在庄园上拔地而起。1886年庄园主人建造了St Saviour's教堂。1908年进一步完善扩建，修筑了蓄水库，其它棚舍等设施。庄园拥有独立的商店，邮局，公立学校，木匠，农机中介等。1911年农场主George Greene去世，其家人世界大战期间搬回英格兰，庄园售出给Lanson家族。1950被卖给了卫理工会教堂。,Introduction
intro_1395,Canberra Railway Museum建于1967年，馆内展示了历史上的机车、客车、货车、轨道机械和铁路大事记，还有澳大利亚古老的蒸汽机车。是了解澳大利亚铁路历史的好去处。,Introduction
intro_1396,这座教堂面积很大，是地中海的建筑风格，内部装饰非常漂亮，周围有湖泊，景色特别迷人。,Introduction
intro_1397,海滩毗邻茂密的丛林，周围有很多野生动物，如袋鼠、澳洲鹦鹉、笑翠鸟、琴鸟等。,Introduction
intro_1398,博物馆保留了平民暴乱时欧洲矿工制作的反对华人矿工“Roll Up Roll Up No Chinese”的旗子以及当时中国矿工遗留的物品。馆内陈列着代表杨市百年历史变迁的文物，从普通的农具到家用器具，向世人诉说这里百年历史变迁。博物馆坐落在老校舍的旧址，从市中心可步行达到。,Introduction
intro_1399,兰阳历史农舍位于澳大利亚堪培拉，农舍周围风景秀丽，还有马牛羊等动物。另外，农舍还提供学校项目和公共活动，是全家游的好去处。,Introduction
intro_1400,浸礼会位于澳大利亚堪培拉，有着非常棒的历史建筑，里面有很多适合不同年龄段的人的活动，可以感受基督教的文化。,Introduction
intro_1401,托布鲁克战鼠纪念碑是为纪念二战时的一些著名的澳大利亚战士而立，1941年时这批澳大利亚士兵坚守在北非托布鲁克要塞，并且击退了隆美尔指挥的纳粹部队的进攻，而这些战士后来被称为“托布鲁克的战鼠”，或者是“沙漠之鼠”。,Introduction
intro_1402,考拉扇形车库是一个圆形的场地，破旧的铁轨旁环绕着一辆又一辆旧火车，适合火车爱好者前来，喜欢摄影的游客也可以来拍拍照片。,Introduction
intro_1403,Little Beach Reserve是一处美丽的海滩公园，周围被蓝色的海水环绕，景色非常迷人。这里的沙滩细腻柔软，海水清澈透明，是游泳、冲浪、划皮艇和钓鱼的好场所。此外，这里还有许多便利设施，方便游客们进行野餐和露营。在这里，游客可以尽情享受阳光、海浪和沙滩带来的乐趣，也可以在周围的自然环境中放松身心，感受大自然的美妙。,Introduction
intro_1404,这是个美丽的洞穴，可以在这里野餐或露营，还能看见一些野生袋鼠。,Introduction
intro_1405,这是一片狭长而美丽的海滩，沙子细腻，海水湛蓝，一到夏天这里便会聚集形形色色的人嬉水、冲浪、晒日光浴等等，还有一处沙丘供小朋友玩耍。,Introduction
intro_1406,Mount Franklin位于澳大利亚堪培拉，曾有一个小木屋，但2003年已被烧毁。山上环境优美，空气清新，适合野餐。,Introduction
intro_1407,这是一个不拘一格的私人收藏，里面有很多铁路标志、军事物品、火车、拖拉机、汽车以及农村纪念品。,Introduction
intro_1408,Lone Pine Park以其丰富的野生动物和美丽的自然风光而闻名于世。Lone Pine Park较有名的动物就是考拉，游客可以近距离观察这些可爱的动物。此外，公园还有袋鼠、袋熊等各种野生动物，游客可以在这里与它们亲密接触，了解它们的生活习性。除了野生动物，Lone Pine Park还有美丽的自然风光。公园内有一条河流，沿岸是茂密的灌木丛和树木，游客可以在这里散步、观鸟或者享受野餐。总之，Lone Pine Park是一个充满野生动物和自然风光的美丽公园，在这里，游客可以近距离观察考拉和其他野生动物，感受大自然的美丽和神秘。,Introduction
intro_1409,The Queanbeyan Performing Arts Centre是一座大型的表演艺术中心，其中心剧院设有三百多个座位，不仅如此，这里还可以举办一些大型活动，比如音乐会、音乐或电影节、颁奖典礼、大型文艺活动等等。,Introduction
intro_1410,这是一座独特而迷人的博物馆，该博物馆收藏了大量蛋白石和许多来自世界各地的令人印象深刻的贝壳。,Introduction
intro_1411,Koorawatha是杨市通往Cowra路上的一个小村子，距离杨市大概30分钟车程。村子的自然景区和瀑布吸引了很多人前来游玩观赏。不过瀑布的流水受气候和降雨量的影响，通常在降水量充沛的季节会呈现壮观的景象。（注：参观的游客需要注意人身安全，不要随便下水。）,Introduction
intro_1412,Corin Dam位于澳大利亚堪培拉，大坝周围群山环绕，风景秀美，它是澳大利亚水电开发先驱，是堪培拉市及周边地区的饮用水供应源。,Introduction
intro_1413,这是一座知名的教堂，主要由石头建成，教堂外面有一个钟，里面有很多彩色玻璃，非常漂亮。,Introduction
intro_1414,该市场位于古尔本，主要展示了一些当地的农产品和各种手工制品，此外，还有蛋糕、冬装等物品，商品丰富，是人们购物的好去处。,Introduction
intro_1415,该码头场地开阔，自然景色优美，游乐场、商店、餐厅等配套设施齐全，还有机会在这里看到鹈鹕在河上起飞和降落。,Introduction
intro_1416,Canberra Deep Space Communication Complex位于澳大利亚堪培拉，是美国宇航局喷气式推进实验室的深空网络运行的一部分。里面可以发现来自整个宇宙的新消息和图像，展品引人入胜，周围风景秀丽，非常适合太空爱好者。,Introduction
intro_1417,Touts Lookout位于Young以北。在Touts Lookout你可以欣赏到180度开阔景观。站在山顶，大大小小的山丘尽收眼底，平原景观根据四季变化呈现给游客不同的景象。在油菜花盛开的时节，放眼望去周围一片金黄，景色格外壮观。,Introduction
intro_1418,游客可以在该酒庄品尝并购买樱桃酒，柠檬酒，核桃朗姆酒等多种酒水，以及希托普斯特产葡萄酒等。,Introduction
intro_1419,位于杨市以东大概15分钟车程处的Murringo村位于杨市和布罗瓦之间，虽然村子不大，但是建筑风格独特。这里的Taubman & Webb Trading Post是一个比较有特色旅游参观景点，这里即有酒庄也有历史文物收藏，在这里，你可以买到获奖的“Trandari”酒，也可以找到各种各样的真皮制品，帽饰，地区特产，如果酱，蜂蜜，橄榄油，纯天然护肤产品等。,Introduction
intro_1420,"1860年人们在如今杨市发现金矿以后，华人首次来到如今杨市一带，他们大部分来自中国广东省珠江一带——四邑（HoiPing, San Wei, 和 Yian Ping）和三邑（NamHoi, Poon Yee 和Soon Tuk）。1861年1月和6月分别发生欧洲矿工针对中国矿工的平民暴乱，暴乱规模之大影响之深以至于影响了后来的澳洲移民政策。",Introduction
intro_1421,在杨市有很多百年以上历史的古建筑，你可以从信息中心获取一份“Heritage Walk”手册，然后沿着地图标志的历史古建路线欣赏城内历史古建，阅读建筑背后的故事。,Introduction
intro_1422,1861年暴乱时，华人矿工曾在这里避难，受到詹姆斯一家的庇护长达两周。,Introduction
intro_1423,这里埋葬着许多淘金时期到此的华人，他们从事各行各业，至今在墓地矗立的石碑仍然向世人诉说当年的故事。,Introduction
intro_1424,Jenolan Caves地下东洞穴，隐藏在崎岖的荒野，位于蓝山世界遗产区的边缘，是个屡获殊荣的旅游景点。是世界上非常古老的洞穴系统，也是澳大利亚非常精致的一个。,Introduction
intro_1425,杰维斯湾（Jervis Bay）位于悉尼以南150公里，是一个南北16公里长，东西10公里宽的天然港。是一个适合徒手潜水（浮潜）及休闲钓鱼的地方，当地亦有扇贝的养殖场。,Introduction
intro_1426,卢拉火车站东边即是卢拉主街，街道两旁有很好的绿化和一幢幢漂亮的小房子，古董店、字画店、咖啡馆便开在这些小房子里。春天主街上的樱花盛开，可以拍拍照。,Introduction
intro_1427,邓曼女士文化遗产楼是由杰维斯湾海事博物馆（Jervis Bay Maritime Museum）、伙计木艺原住民工艺品馆（Laddie Timbery's Aboriginal Arts and Crafts）、花园等一些列建筑组成的。,Introduction
intro_1428,橡树谷农场和动物世界里有鸸鹋，袋鼠，考拉等澳洲特色动物，也有绵羊、山羊、牛等普通的农场动物，还有毒蛇、蜥蜴、乌龟、鳄鱼等男孩子喜欢的动物。每天不同的时间段有不同的互动活动，你可以用奶瓶喂养动物宝宝、挤牛奶、摸考拉，具体活动和时间可详见官网：http://www.oakvalefarm.com.au/feeding_shows.php,Introduction
intro_1429,海姆斯海滩是杰维斯湾（Jervis Bay）的众多海滩中有名和较受欢迎的海滩，拥有世界上较白的沙滩，因为白得如此耀眼所以被列入了“吉尼斯世界纪录”。海滩没有汹涌的大浪，适合亲子游，不过也没有救生人员巡逻。,Introduction
intro_1430,从悉尼驶往堪培拉的途中会经过贝里马，这是一个历史悠久的古朴小镇，在这儿可以看到保存良好的佐治亚殖民风格风貌。镇上有老监狱等历史建筑景点，你也可以在这宁静的镇子上随处逛逛，或者找一家饮品店坐下来喝杯咖啡，享受悠闲的下午茶时光。,Introduction
intro_1431,该景点是一个漂亮的花园，有美丽的郁金香和一些其他漂亮的花草树木。是休闲放松身心的理想之地。,Introduction
intro_1432,这是座位于卧龙岗市的博物馆，在这里可以了解到过去的历史，附近还能欣赏到美丽的海滨景色。,Introduction
intro_1433,该博物馆拥有精心策划和展示的一系列文物和材料，涵盖伊拉瓦拉地区的历史和社会各方面，全面展示了该地区的历史文化。,Introduction
intro_1434,Street Art Walk - by Street Art Murals Australia位于卡通巴，景区内有很多精美的壁画，这些壁画风格迥异，非常漂亮。,Introduction
intro_1435,Jamberoo Action Park是一个集旅游、观赏、休闲、游乐等于一体的大型水上主题乐园，乐园内的The Funnel Web号称是世界上持续时间较长、规模较大的水上风暴项目，另外还有大喇叭、人工海滩、高尔夫球场等项目也极具乐趣。,Introduction
intro_1436,这是一个美丽的花园，园内有整洁的绿草坪、色彩鲜艳的花丛、平静的池塘等景点，宁静而优美。,Introduction
intro_1437,这是一座煤矿博物馆，室内每个房间中都挂有显示器，播放着录像显示着矿井中地下工作的情况，还展示有较大的旧采矿设备。,Introduction
intro_1438,这里一年四季都有鲜花盛开，环境优美。很适合喜欢摄影和爱好享受安静生活的访客。,Introduction
intro_1439,公园里风景优美，拥有巨大的岩层和小溪，丛林步道上还有瀑布和洞穴可供探索。,Introduction
intro_1440,乘坐双层游船，在杰维斯湾观赏海豚已成为了必游项目。当地常驻的海豚数量已经超过了80头，还可以看到很多的海豚Baby。出海后，你会看到碧蓝的海水下，可爱的海豚精灵在你身边嬉戏玩闹。,Introduction
intro_1441,大脚号四驱车山林探险是非常兴奋刺激的四驱车穿越山林体验，巨型的车辆将攀爬在陡峭的山峰中，同时可以享受到世界著名的壮观海岸线景色。,Introduction
intro_1442,杰维斯湾是一个天然海港，这里也是观鲸的好地方。由于杰维斯湾的出口处于鲸鱼南北迁徙的路线上，大部分鲸鱼会选择在这里中途休息，储存脂肪和体力，为前往南极而做充分的准备。每年5月中旬至11月中旬，这里出没这大量的鲸鱼，大多数鲸鱼为座头鲸，有时也会出现南露脊鲸、虎鲸和蓝鲸，供游客充分欣赏。,Introduction
intro_1443,这是位于南部美丽高地的庄园，占地很大，即使酒庄，也是酒店。庄园内有一个很大很漂亮的美丽花园。这里提供品酒、品美食、私人宴会等活动，此外，还有一个古董书店，可以在此享用一顿美妙的下午茶。,Introduction
intro_1444,乘坐观鲸游轮可以观看到海豚和鲸鱼，是一次很棒的体验。,Introduction
intro_1445,Leuralla 是一座华丽的建筑，建于1900年代初期，内部摆放了数以千计的玩具展品。,Introduction
intro_1446,纽卡斯尔博物馆成立于 1988 年， 里面的展览分为几个部分，大致包括纽卡斯的历史、炼钢灯光秀、画廊，已及交通工具科普等等。,Introduction
intro_1447,位于猎人谷的古城堡庄园是澳大利亚独特奢华的酒店之一。古城堡庄园由豪华酒店古塔、古塔酿酒厂（the Tower Estate winery）、奈尔餐厅（Nine）和罗伯茨（Roberts）餐厅组成。,Introduction
intro_1448,这个公园以其壮观的瀑布、清澈的水流和丰富的野生动植物而闻名。在这里，您可以沿着公园内的许多远足径漫步，欣赏到令人叹为观止的自然景观，包括壮观的瀑布和美丽的峡谷。如果您想进行水上活动，公园内的河流和湖泊提供了许多机会，例如皮划艇、划船和钓鱼等。该公园是一个探索大自然的好去处。,Introduction
intro_1449,在这里您可以欣赏到哈特利谷的美景，是登山爱好者的好去处，这里也很合适露营。,Introduction
intro_1450,这里有户外餐桌、燃木披萨、葡萄酒和音乐，非常适合在夏日夜晚与朋友聚会,Introduction
intro_1451,该酿酒厂景色优美，葡萄酒种类繁多，人们可以在此品尝美食，了解有关葡萄酒的知识。,Introduction
intro_1452,Grand Canyon track是一处环境清幽的步行道，沿途可以欣赏到砂岩悬崖、瀑布、雨林等优美的自然景观。,Introduction
intro_1453,Woy Woy Memorial Park位于沃伊沃伊，公园内有儿童游乐区，还生活着很多鹈鹕，很多人喜欢在此散步、野餐，非常有趣。,Introduction
intro_1454,这是一条隧道，有大量的萤火虫，人们在此可以观赏发光的萤火虫，非常有趣。,Introduction
