TelID:ID,Tel,:LABEL
tel_2357,398559652,Tel
tel_2358,396393188,Tel
tel_2359,395839217,Tel
tel_2360,395685097,Tel
tel_2361,396543650,Tel
tel_2362,1800198196,Tel
tel_2363,388400940,Tel
tel_2364,395680577,Tel
tel_2365,290863873,Tel
tel_2366,396393513,Tel
tel_2367,395910450,Tel
tel_2368,396390166,Tel
tel_2369,395686611,Tel
tel_2370,1800941107,Tel
tel_2371,386380380,Tel
tel_2372,397993000,Tel
tel_2373,386380667,Tel
tel_2374,397832923,Tel
tel_2375,392364400,Tel
tel_2376,388451334,Tel
tel_2377,395100277,Tel
tel_2378,-90417013,Tel
tel_2379,398241482,Tel
tel_2380,1300242635,Tel
tel_2381,370006566,Tel
tel_2382,1800941107,Tel
tel_2383,386097506,Tel
tel_2384,399647654,Tel
tel_2385,1300883880,Tel
tel_2386,395837583,Tel
tel_2387,383460834,Tel
tel_2388,1800941107,Tel
tel_2389,387422170,Tel
tel_2390,1800941107,Tel
tel_2391,398005613,Tel
tel_2392,386097509,Tel
tel_2393,385253479,Tel
tel_2394,418387132,Tel
tel_2395,390212088,Tel
tel_2396,399571836,Tel
tel_2397,387422170,Tel
tel_2398,1800941107,Tel
tel_2399,391154620,Tel
tel_2400,1800941107,Tel
tel_2401,1800941107,Tel
tel_2402,393188173,Tel
tel_2403,1300242635,Tel
tel_2404,1800941107,Tel
tel_2405,1800941107,Tel
tel_2406,1800941107,Tel
tel_2407,1800941107,Tel
tel_2408,398401524,Tel
tel_2409,398483030,Tel
tel_2410,393170187,Tel
tel_2411,383460860,Tel
tel_2412,393742929,Tel
tel_2413,383546274,Tel
tel_2414,1800198196,Tel
tel_2415,394045008,Tel
tel_2416,390862666,Tel
tel_2417,388483100,Tel
tel_2418,1800941107,Tel
tel_2419,393797312,Tel
tel_2420,395676398,Tel
tel_2421,388700100,Tel
tel_2422,1800941107,Tel
tel_2423,-30066236,Tel
tel_2424,-32299701,Tel
tel_2425,-38442386,Tel
tel_2426,-32215869,Tel
tel_2427,-38442386,Tel
tel_2428,-341533,Tel
tel_2429,61732215977,Tel
tel_2430,-38702753,Tel
tel_2431,-33588546,Tel
tel_2432,-32294869,Tel
tel_2433,-32210437,Tel
tel_2434,-33698034,Tel
tel_2435,-32161681,Tel
tel_2436,-38915497,Tel
tel_2437,-38500057,Tel
tel_2438,07-33059250,Tel
tel_2439,07-32320121,Tel
tel_2440,07-33457500,Tel
tel_2441,07-31014357,Tel
tel_2442,07-31175300,Tel
tel_2443,+61 7 3720 2809,Tel
tel_2444,07-37125600,Tel
tel_2445,07-33455888,Tel
tel_2446,07-32202041,Tel
tel_2447,+61 7 3359 6378,Tel
tel_2448,07-32192985,Tel
tel_2449,07-32439000,Tel
tel_2450,+61 7 3395 0233,Tel
tel_2451,(07) 3211 2175,Tel
tel_2452,07-32119393,Tel
tel_2453,733767401,Tel
tel_2454,07-34513000,Tel
tel_2455,07-38605252,Tel
tel_2456,61-7-33985700,Tel
tel_2457,07-1300650410,Tel
tel_2458,1800198196,Tel
tel_2459,-8861,Tel
tel_2460,-8861,Tel
tel_2461,07-34207800,Tel
tel_2462,07-33354600,Tel
tel_2463,07-33679600,Tel
tel_2464,07-32316700,Tel
tel_2465,07-37204100,Tel
tel_2466,07-736206600,Tel
tel_2467,07-31355450,Tel
tel_2468,07-32807400,Tel
tel_2469,07-33784022,Tel
tel_2470,+61 7 3006 6290,Tel
tel_2471,+61 450 272 024,Tel
tel_2472,07-36484384,Tel
tel_2473,07-30123380,Tel
tel_2474,07-36484381,Tel
tel_2475,07-30032000,Tel
tel_2476,07-33454433,Tel
tel_2477,+61 439 049 609,Tel
tel_2478,-33921060,Tel
tel_2479,+61 7 3310 4744,Tel
tel_2480,-32781180,Tel
tel_2481,07-32216690,Tel
tel_2482,-38463368,Tel
tel_2483,07-1800731131,Tel
tel_2484,738233826,Tel
tel_2485,+61 433 837 425,Tel
tel_2486,07-30127055,Tel
tel_2487,07-36484351,Tel
tel_2488,0439 436 343,Tel
tel_2489,07-30123389,Tel
tel_2490,07-36484324,Tel
tel_2491,07-1300242635,Tel
tel_2492,+61 452 098 670,Tel
tel_2493,+61 7 3391 2299,Tel
tel_2494,733412820,Tel
tel_2495,+61 7 3195 7871,Tel
tel_2496,733955255,Tel
tel_2497,732905300,Tel
tel_2498,734236300,Tel
tel_2499,730255700,Tel
tel_2500,401120163,Tel
tel_2501,732051299,Tel
tel_2502,738682442,Tel
tel_2503,429037137,Tel
tel_2504,733751666,Tel
tel_2505,738912292,Tel
tel_2506,732452477,Tel
tel_2507,732622322,Tel
tel_2508,738179600,Tel
tel_2509,732775722,Tel
tel_2510,733557888,Tel
tel_2511,1300596939,Tel
tel_2512,732570677,Tel
tel_2513,738811700,Tel
tel_2514,733766055,Tel
tel_2515,+61 7 3117 5300,Tel
tel_2516,(07) 3862 7222,Tel
tel_2517,(07) 3801 9188,Tel
tel_2518,+61 429 267 443,Tel
tel_2519,+61 7 3860 5435,Tel
tel_2520,+61 432 696 500,Tel
tel_2521,07-32760007,Tel
tel_2522,+61 497 847 271,Tel
tel_2523,+61 7 3134 3291,Tel
tel_2524,07-31153353,Tel
tel_2525,+61 7 3891 7561,Tel
tel_2526,+61 7 3821 0936,Tel
tel_2527,+61 7 3205 5911,Tel
tel_2528,+61 7 3289 7351,Tel
tel_2529,+61 490 058 189,Tel
tel_2530,07-33918200,Tel
tel_2531,+61 7 3712 0821,Tel
tel_2532,+61 402 291 356,Tel
tel_2533,+61 7 3221 0491,Tel
tel_2534,+61 7 3229 9935,Tel
tel_2535,+61 402 291 356,Tel
tel_2536,07-32106343,Tel
tel_2537,+61 7 3371 0988,Tel
tel_2538,+61 7 3608 4272,Tel
tel_2539,(07) 3860 5140,Tel
tel_2540,(07) 3358 5122,Tel
tel_2541,732291337,Tel
tel_2542,732102617,Tel
tel_2543,732106019,Tel
tel_2544,1800941107,Tel
tel_2545,733598294,Tel
tel_2546,738054019,Tel
tel_2547,738213665,Tel
tel_2548,732541532,Tel
tel_2549,1800130000,Tel
tel_2550,483851915,Tel
tel_2551,733961980,Tel
tel_2552,733786155,Tel
tel_2553,737204148,Tel
tel_2554,732867008,Tel
tel_2555,731613238,Tel
tel_2556,1800941107,Tel
tel_2557,737201889,Tel
tel_2558,733437023,Tel
tel_2559,734617215,Tel
tel_2560,733332660,Tel
tel_2561,483851915,Tel
tel_2562,1800130000,Tel
tel_2563,1800941107,Tel
tel_2564,738012840,Tel
tel_2565,735570332,Tel
tel_2566,736660581,Tel
tel_2567,730510556,Tel
tel_2568,735570333,Tel
tel_2569,732119968,Tel
tel_2570,731152738,Tel
tel_2571,730031020,Tel
tel_2572,1300883880,Tel
tel_2573,736325037,Tel
tel_2574,735396863,Tel
tel_2575,733769408,Tel
tel_2576,730288841,Tel
tel_2577,-40312392,Tel
tel_2578,-40414057,Tel
tel_2579,-40402651,Tel
tel_2580,-40517612,Tel
tel_2581,-40527695,Tel
tel_2582,-40517390,Tel
tel_2583,-40519388,Tel
tel_2584,-40413764,Tel
tel_2585,-40410168,Tel
tel_2586,-40316090,Tel
tel_2587,-432340288,Tel
tel_2588,-40513834,Tel
tel_2589,-40400616,Tel
tel_2590,-40312870,Tel
tel_2591,-40414057,Tel
tel_2592,61704510992,Tel
tel_2593,740312446,Tel
tel_2594,-40400601,Tel
tel_2595,-405498556,Tel
tel_2596,-40318880,Tel
tel_2597,+61 7 4059 2300,Tel
tel_2598,+61 7 4042 6200,Tel
tel_2599,+61 7 4031 9077,Tel
tel_2600,+61 431 220 169,Tel
tel_2601,740337271,Tel
tel_2602,740535551,Tel
tel_2603,740411271,Tel
tel_2604,740511411,Tel
tel_2605,740459803,Tel
tel_2606,432040362,Tel
tel_2607,740352233,Tel
tel_2608,+61 7 4031 1312,Tel
tel_2609,07-40516711,Tel
tel_2610,+61 7 4028 3670,Tel
tel_2611,+61 475 888 009,Tel
tel_2612,+61 7 4031 1748,Tel
tel_2613,07-740417406,Tel
tel_2614,07-1800731131,Tel
tel_2615,738233826,Tel
tel_2616,+61 433 837 425,Tel
tel_2617,07-30127055,Tel
tel_2618,07-36484351,Tel
tel_2619,0439 436 343,Tel
tel_2620,07-30123389,Tel
tel_2621,07-36484324,Tel
tel_2622,07-1300242635,Tel
tel_2623,+61 452 098 670,Tel
tel_2624,+61 7 3391 2299,Tel
tel_2625,733412820,Tel
tel_2626,+61 7 3195 7871,Tel
tel_2627,733955255,Tel
tel_2628,732905300,Tel
tel_2629,734236300,Tel
tel_2630,730255700,Tel
tel_2631,401120163,Tel
tel_2632,732051299,Tel
tel_2633,738682442,Tel
tel_2634,429037137,Tel
tel_2635,733751666,Tel
tel_2636,738912292,Tel
tel_2637,732452477,Tel
tel_2638,732622322,Tel
tel_2639,738179600,Tel
tel_2640,732775722,Tel
tel_2641,733557888,Tel
tel_2642,1300596939,Tel
tel_2643,732570677,Tel
tel_2644,738811700,Tel
tel_2645,733766055,Tel
tel_2646,+61 7 3117 5300,Tel
tel_2647,(07) 3862 7222,Tel
tel_2648,(07) 3801 9188,Tel
tel_2649,+61 429 267 443,Tel
tel_2650,+61 7 3860 5435,Tel
tel_2651,+61 432 696 500,Tel
tel_2652,07-32760007,Tel
tel_2653,+61 497 847 271,Tel
tel_2654,+61 7 3134 3291,Tel
tel_2655,07-31153353,Tel
tel_2656,+61 7 3891 7561,Tel
tel_2657,+61 7 3821 0936,Tel
tel_2658,+61 7 3205 5911,Tel
tel_2659,+61 7 3289 7351,Tel
tel_2660,+61 490 058 189,Tel
tel_2661,07-33918200,Tel
tel_2662,+61 7 3712 0821,Tel
tel_2663,+61 402 291 356,Tel
tel_2664,+61 7 3221 0491,Tel
tel_2665,+61 7 3229 9935,Tel
tel_2666,+61 402 291 356,Tel
tel_2667,07-32106343,Tel
tel_2668,+61 7 3371 0988,Tel
tel_2669,+61 7 3608 4272,Tel
tel_2670,(07) 3860 5140,Tel
tel_2671,(07) 3358 5122,Tel
tel_2672,732291337,Tel
tel_2673,732102617,Tel
tel_2674,732106019,Tel
tel_2675,1800941107,Tel
tel_2676,733598294,Tel
tel_2677,738054019,Tel
tel_2678,738213665,Tel
tel_2679,732541532,Tel
tel_2680,1800130000,Tel
tel_2681,483851915,Tel
tel_2682,733961980,Tel
tel_2683,733786155,Tel
tel_2684,737204148,Tel
tel_2685,732867008,Tel
tel_2686,731613238,Tel
tel_2687,1800941107,Tel
tel_2688,737201889,Tel
tel_2689,733437023,Tel
tel_2690,734617215,Tel
tel_2691,733332660,Tel
tel_2692,483851915,Tel
tel_2693,1800130000,Tel
tel_2694,1800941107,Tel
tel_2695,738012840,Tel
tel_2696,735570332,Tel
tel_2697,736660581,Tel
tel_2698,730510556,Tel
tel_2699,735570333,Tel
tel_2700,732119968,Tel
tel_2701,731152738,Tel
tel_2702,730031020,Tel
tel_2703,1300883880,Tel
tel_2704,736325037,Tel
tel_2705,735396863,Tel
tel_2706,733769408,Tel
tel_2707,730288841,Tel
tel_2708,-40312392,Tel
tel_2709,-40414057,Tel
tel_2710,-40402651,Tel
tel_2711,-40517612,Tel
tel_2712,-40527695,Tel
tel_2713,-40517390,Tel
tel_2714,-40519388,Tel
tel_2715,-40413764,Tel
tel_2716,-40410168,Tel
tel_2717,-40316090,Tel
tel_2718,-432340288,Tel
tel_2719,-40513834,Tel
tel_2720,-40400616,Tel
tel_2721,-40312870,Tel
tel_2722,-40414057,Tel
tel_2723,61704510992,Tel
tel_2724,740312446,Tel
tel_2725,-40400601,Tel
tel_2726,-405498556,Tel
tel_2727,-40318880,Tel
tel_2728,+61 7 4059 2300,Tel
tel_2729,+61 7 4042 6200,Tel
tel_2730,+61 7 4031 9077,Tel
tel_2731,+61 431 220 169,Tel
tel_2732,740337271,Tel
tel_2733,740535551,Tel
tel_2734,740411271,Tel
tel_2735,740511411,Tel
tel_2736,740459803,Tel
tel_2737,432040362,Tel
tel_2738,740352233,Tel
tel_2739,+61 7 4031 1312,Tel
tel_2740,07-40516711,Tel
tel_2741,+61 7 4028 3670,Tel
tel_2742,+61 475 888 009,Tel
tel_2743,+61 7 4031 1748,Tel
tel_2744,07-740417406,Tel
tel_2745,+61 7 4081 4561,Tel
tel_2746,+61 7 4031 9661,Tel
tel_2747,1300883880,Tel
tel_2748,740452182,Tel
tel_2749,1800941107,Tel
tel_2750,740312446,Tel
tel_2751,740447700,Tel
tel_2752,-61126163,Tel
tel_2753,-62226274,Tel
tel_2754,-62953272,Tel
tel_2755,-62475552,Tel
tel_2756,-61207241,Tel
tel_2757,-32776292,Tel
tel_2758,-62573996,Tel
tel_2759,-62575529,Tel
tel_2760,-61329751,Tel
tel_2761,-62455541,Tel
tel_2762,+61 2 6112 6371,Tel
tel_2763,02-62554833,Tel
tel_2764,-62930941,Tel
tel_2765,+61 2 6179 8856,Tel
tel_2766,+61 2 6182 9756,Tel
tel_2767,+61 438 382 363,Tel
tel_2768,+61 2 6295 0606,Tel
tel_2769,+61 488 688 747,Tel
tel_2770,+61 2 6162 1661,Tel
tel_2771,(02) 6293 1443,Tel
tel_2772,+ (61) 424 529 789,Tel
tel_2773,02-62514733,Tel
tel_2774,02-62286000,Tel
tel_2775,02-62574055,Tel
tel_2776,02-62420577,Tel
tel_2777,+61 2 6280 0589,Tel
tel_2778,02-62579888,Tel
tel_2779,02-62411799,Tel
tel_2780,+61 2 6247 5432,Tel
tel_2781,02-61269600,Tel
tel_2782,02-61519846,Tel
tel_2783,02-61234500,Tel
tel_2784,02-62417622,Tel
tel_2785,(02) 6260 5253,Tel
tel_2786,+61 2 6162 1417,Tel
tel_2787,(02) 6285 2218,Tel
tel_2788,+61 2 6247 7500,Tel
tel_2789,262863644,Tel
tel_2790,262475046,Tel
tel_2791,262627700,Tel
tel_2792,262959146,Tel
tel_2793,262812581,Tel
tel_2794,262317014,Tel
tel_2795,262531746,Tel
tel_2796,262487684,Tel
tel_2797,262822978,Tel
tel_2798,262815274,Tel
tel_2799,262804828,Tel
tel_2800,262922427,Tel
tel_2801,262300610,Tel
tel_2802,262487050,Tel
tel_2803,262932750,Tel
tel_2804,262477004,Tel
tel_2805,262575730,Tel
tel_2806,-2318102,Tel
tel_2807,-82312791,Tel
tel_2808,-82117387,Tel
tel_2809,-11201707,Tel
tel_2810,+61 8 8354 2673,Tel
tel_2811,883567580,Tel
tel_2812,8-82059111,Tel
tel_2813,-81545828,Tel
tel_2814,+61 8 8264 4011,Tel
tel_2815,+61 8 8210 7100,Tel
tel_2816,+61 8 8232 8255,Tel
tel_2817,882400066,Tel
tel_2818,8-8-61432360500,Tel
tel_2819,+61 8 8332 6305,Tel
tel_2820,+61 407 711 667,Tel
tel_2821,-82315113,Tel
tel_2822,881520400,Tel
tel_2823,883460717,Tel
tel_2824,881257000,Tel
tel_2825,882626888,Tel
tel_2826,401171721,Tel
tel_2827,432744728,Tel
tel_2828,405537117,Tel
tel_2829,883634300,Tel
tel_2830,412550116,Tel
tel_2831,+61 8 8298 1188,Tel
tel_2832,883540545,Tel
tel_2833,882970198,Tel
tel_2834,883313059,Tel
tel_2835,882329222,Tel
tel_2836,882240780,Tel
tel_2837,882024407,Tel
tel_2838,884157000,Tel
tel_2839,(08) 8236 7800,Tel
tel_2840,(08) 8356 9143,Tel
tel_2841,(08) 8154 4532,Tel
tel_2842,8-83603700,Tel
tel_2843,+61 8 8410 8594,Tel
tel_2844,+61 8 8232 0787,Tel
tel_2845,+61 8 8376 2877,Tel
tel_2846,+61 404 848 825,Tel
tel_2847,+61 8 8264 6001,Tel
tel_2848,8 8355 1144,Tel
tel_2849,+61 8 7120 2368,Tel
tel_2850,+61 8 8341 2040,Tel
tel_2851,8-84330888,Tel
tel_2852,+61 8 8234 0075,Tel
tel_2853,+61 8 8211 8286,Tel
tel_2854,+61 8 8332 7128,Tel
tel_2855,+61 8 8215 0050,Tel
tel_2856,+61 8 8223 2034,Tel
tel_2857,6183836217,Tel
tel_2858,(08) 8265 5081,Tel
tel_2859,870771860,Tel
tel_2860,883961075,Tel
tel_2861,882317700,Tel
tel_2862,883053269,Tel
tel_2863,883798477,Tel
tel_2864,1800941107,Tel
tel_2865,1800731131,Tel
tel_2866,883798796,Tel
tel_2867,884101174,Tel
tel_2868,882216993,Tel
tel_2869,882359816,Tel
tel_2870,882870433,Tel
tel_2871,883592688,Tel
tel_2872,883535565,Tel
tel_2873,1800941107,Tel
tel_2874,883824340,Tel
tel_2875,882958493,Tel
tel_2876,1800941107,Tel
tel_2877,1800941107,Tel
tel_2878,884236657,Tel
tel_2879,883592672,Tel
tel_2880,1800941107,Tel
tel_2881,883585894,Tel
tel_2882,883053000,Tel
tel_2883,1300242635,Tel
tel_2884,883971300,Tel
tel_2885,1800941107,Tel
tel_2886,882966765,Tel
tel_2887,42953059,Tel
tel_2888,+61 484 000 298,Tel
tel_2889,+61 2 4258 9006,Tel
tel_2890,+61 2 4294 4031,Tel
tel_2891,+61 477 109 132,Tel
tel_2892,242252156,Tel
tel_2893,1800941107,Tel
tel_2894,242953059,Tel
tel_2895,291367632,Tel
tel_2896,(03) 5332 2320,Tel
tel_2897,+61 3 5334 8023,Tel
tel_2898,+61 3 5331 4192,Tel
tel_2899,+61 3 5334 7877,Tel
tel_2900,+61 409 551 539,Tel
tel_2901,+61 3 5331 2945,Tel
tel_2902,+61 409 551 539,Tel
tel_2903,353206200,Tel
tel_2904,+61 406 828 866,Tel
tel_2905,+61 2 6680 8896,Tel
tel_2906,+61 409 590 958,Tel
tel_2907,266858511,Tel
tel_2908,+61 2 6685 6687,Tel
tel_2909,+61 2 5614 8879,Tel
tel_2910,+61 414 644 828,Tel
tel_2911,+61 427 399 700,Tel
tel_2912,+61 2 6685 8183,Tel
tel_2913,(02) 6687 1191,Tel
tel_2914,-59566542,Tel
tel_2915,+61 421 057 923,Tel
tel_2916,359522235,Tel
tel_2917,+61 1800-195650,Tel
tel_2918,-92507052,Tel
tel_2919,-92408441,Tel
tel_2920,+61 2-99692777,Tel
tel_2921,+61 1800 195 650,Tel
tel_2922,-82747718,Tel
tel_2923,-90041041,Tel
tel_2924,-92318052,Tel
tel_2925,-92200341,Tel
tel_2926,-93205941,Tel
tel_2927,-92649150,Tel
tel_2928,-93876585,Tel
tel_2929,+61 2 9567 8400,Tel
tel_2930,-92983718,Tel
tel_2931,-1520,Tel
tel_2932,-197389,Tel
tel_2933,+61 2 9033 7694,Tel
tel_2934,-92964940,Tel
tel_2935,-92515929,Tel
tel_2936,-92170163,Tel
tel_2937,+61 2 9337 1866,Tel
tel_2938,+61 2 9484 3141,Tel
tel_2939,-92659274,Tel
tel_2940,-92452341,Tel
tel_2941,+61 2-96221644,Tel
tel_2942,-92170163,Tel
tel_2943,-810639,Tel
tel_2944,-82622841,Tel
tel_2945,+61 2 8398 5620,Tel
tel_2946,-93916941,Tel
tel_2947,-42675851,Tel
tel_2948,-18539,Tel
tel_2949,+61 2 9273 1414,Tel
tel_2950,+61 2 9093 6190,Tel
tel_2951,+61 2 9265 1661,Tel
tel_2952,-93396640,Tel
tel_2953,+61 2 9714 7300,Tel
tel_2954,+61 2 9351 2812,Tel
tel_2955,-13461,Tel
tel_2956,+61 3 5021 8900,Tel
tel_2957,+61 2 9360 7999,Tel
tel_2958,+61 2 8262 2900,Tel
tel_2959,+61 2 9265 9333,Tel
tel_2960,-96650409,Tel
tel_2961,+61 2 9320 5000,Tel
tel_2962,-83540983,Tel
tel_2963,+61 2 8239 2288,Tel
tel_2964,+61 2 9264 4755,Tel
tel_2965,+61 2 8969 2100,Tel
tel_2966,+61 2 9777 9000,Tel
tel_2967,"+61-2-93736655,+61-2-93736852",Tel
tel_2968,+61 2 9331 0730,Tel
tel_2969,-92401041,Tel
tel_2970,-89692041,Tel
tel_2971,+61 2 9211 0560,Tel
tel_2972,+61 2 9240 8680,Tel
tel_2973,+61 2 9337 5511,Tel
tel_2974,+61 2 9356 3022,Tel
tel_2975,(02)9351 1216,Tel
tel_2976,+61 2 9242 8551,Tel
tel_2977,-13127,Tel
tel_2978,+61 2 4307 4905,Tel
tel_2979,+61 2 9265 9333,Tel
tel_2980,-93827052,Tel
tel_2981,-43400963,Tel
tel_2982,+61 2 9318 8200,Tel
tel_2983,+61 2 9388 7922,Tel
tel_2984,-99422585,Tel
tel_2985,+61 2 9351 7944,Tel
tel_2986,+61 1800 199 742,Tel
tel_2987,+61 2 9339 6699,Tel
tel_2988,-92521085,Tel
tel_2989,+61 2 9274 1222,Tel
tel_2990,+61 2 9217 0485,Tel
tel_2991,+61 2 8227 1300,Tel
tel_2992,+61 2 9339 3303,Tel
tel_2993,+61 2 9130 7788,Tel
tel_2994,-96631315,Tel
tel_2995,+61 2 9891 0700,Tel
tel_2996,+61 2 8239 2311,Tel
tel_2997,+61 2 9542 0648,Tel
tel_2998,61 1300 360 575,Tel
tel_2999,+61 2 9130 3120,Tel
tel_3000,61 2 9247 5033,Tel
tel_3001,-93606542,Tel
tel_3002,+61 2 4294 1244,Tel
tel_3003,+61 2 9627 6777,Tel
tel_3004,+61 2 9230 2111,Tel
tel_3005,+61 2 9519 8947,Tel
tel_3006,+61 2 9936 8100,Tel
tel_3007,+61 2 9332 0555,Tel
tel_3008,+61 2 4566 8223,Tel
tel_3009,61 02 8399 2867,Tel
tel_3010,+61 2 9552 4164,Tel
tel_3011,+61 2 8757 9000,Tel
tel_3012,+61 2 9049 8885,Tel
tel_3013,"+61-1300-663-643,+61-1300 811 036",Tel
tel_3014,+61 2 9562 1666,Tel
tel_3015,+61 2 9365 0259,Tel
tel_3016,61 2 9888 9133,Tel
tel_3017,-42720541,Tel
tel_3018,-83990174,Tel
tel_3019,+61 2 9247 5033,Tel
tel_3020,+61 1300 535 353,Tel
tel_3021,+61 2 8839 3399,Tel
tel_3022,+61 2 92478861,Tel
tel_3023,61 02 9931 5222,Tel
tel_3024,+61 2 9651 1322,Tel
tel_3025,+61 2 9255 1788,Tel
tel_3026,+61 2 6563 2359,Tel
tel_3027,+61 413 887 487,Tel
tel_3028,+61 13 15 55,Tel
tel_3029,61 2 9895 7500,Tel
tel_3030,+61 2 8806 1145,Tel
tel_3031,+61 2 9823 3222,Tel
tel_3032,+61 2 4375 1222,Tel
tel_3033,+61 1300 072 757,Tel
tel_3034,+61 2 9247 1071,Tel
tel_3035,+61 2 4731 3000,Tel
tel_3036,+61 428 305 863,Tel
tel_3037,+61 2 9936 8100,Tel
tel_3038,+61 2 9562 1821,Tel
tel_3039,-47800141,Tel
tel_3040,1300 033 599,Tel
tel_3041,+61 2 9247 6344,Tel
tel_3042,+61 2 9265 9333,Tel
tel_3043,+61 1300 732 752,Tel
tel_3044,+61 1300 795 267,Tel
tel_3045,+61 419 254 981,Tel
tel_3046,+61 2 9551 9743,Tel
tel_3047,+61 2 9360 6601,Tel
tel_3048,+61 2 9251 5988,Tel
tel_3049,+61 1300 435 966,Tel
tel_3050,+61 2 8571 9099,Tel
tel_3051,+61 2 9130 5311,Tel
tel_3052,+61 2 9267 2477,Tel
tel_3053,-87651941,Tel
tel_3054,+61 1300 966 480,Tel
tel_3055,61296905333,Tel
tel_3056,+61 1300 653 408,Tel
tel_3057,+61 2 8765 4321,Tel
tel_3058,+61 2 8969 2100,Tel
tel_3059,+61 2 9241 1893,Tel
tel_3060,+61 2 9466 1500,Tel
tel_3061,+61 2 9265 9333,Tel
tel_3062,-42296407,Tel
tel_3063,(02) 9344 6766,Tel
tel_3064,+61 2 9351 2274,Tel
tel_3065,+61 2 8915 1899,Tel
tel_3066,+61 2 9977 1088,Tel
tel_3067,+61 2 9215 7100,Tel
tel_3068,+61 2 4774 4433,Tel
tel_3069,(02) 9908 4344,Tel
tel_3070,+61 2 4566 4780,Tel
tel_3071,+61 2 9873 8500,Tel
tel_3072,+61 2 8005 0077,Tel
tel_3073,+61 1300 072 757,Tel
tel_3074,+61 2 9451 3479,Tel
tel_3075,+61 2 9710 0333,Tel
tel_3076,+61 2 9240 1600,Tel
tel_3077,+61 2 8969 2100,Tel
tel_3078,+61 2 9710 0333,Tel
tel_3079,+61 2 9587 0139,Tel
tel_3080,+61 2 9330 6209,Tel
tel_3081,+61 2 9977 6249,Tel
tel_3082,+61 2 9451 3479,Tel
tel_3083,+61 2 9977 1088,Tel
tel_3084,+61 2 8296 7352,Tel
tel_3085,+61 2 9258 0173,Tel
tel_3086,+61 2 9635 8149,Tel
tel_3087,+61 2 9550 3777,Tel
tel_3088,+61 2 9319 2154,Tel
tel_3089,+61 2 4575 1777,Tel
tel_3090,+61 2 8536 5700,Tel
tel_3091,+61 2 4683 6800,Tel
tel_3092,+61 2 9265 9333,Tel
tel_3093,+61 2 9542 3646,Tel
tel_3094,+61 2 9356 0555,Tel
tel_3095,+61 2 9555 1903,Tel
tel_3096,(02) 9635 9488,Tel
tel_3097,+61 2 9252 4111,Tel
tel_3098,+61 2 9955 2309,Tel
tel_3099,+61 2 9550 3666,Tel
tel_3100,+61 2 9976 2300,Tel
tel_3101,+61 2 9270 6900,Tel
tel_3102,-131257,Tel
tel_3103,+61 2 8084 8800,Tel
tel_3104,+61 423 890 215,Tel
tel_3105,+61 2 9320 6429,Tel
tel_3106,+61 2 9247 3516,Tel
tel_3107,+61 (0)2 9457 9322,Tel
tel_3108,+61 2 9665 2838,Tel
tel_3109,61 2 4634 7935,Tel
tel_3110,+61 2 4587 9349,Tel
tel_3111,+61 2 9580 1117,Tel
tel_3112,6 12 9337 5511,Tel
tel_3113,(02) 9646 5972,Tel
tel_3114,+61 2 4972 9000,Tel
tel_3115,+61 2 8104 1139,Tel
tel_3116,+61 1300 538 538,Tel
tel_3117,+61 412 402 742,Tel
tel_3118,2 9542 3646,Tel
tel_3119,+61 2 9255 1788,Tel
tel_3120,+61 02 9977 1088,Tel
tel_3121,+61 1300 655 687,Tel
tel_3122,+61 2 9936 8100,Tel
tel_3123,+61 1300 729 668,Tel
tel_3124,+61 2 8292 7800,Tel
tel_3125,+61 2 9929 0644,Tel
tel_3126,+61 2 9953 4453,Tel
tel_3127,+61 2 8068 0179,Tel
tel_3128,+61 2 8273 0000,Tel
tel_3129,+61 1300 535 353,Tel
tel_3130,+61 2 9247 5033,Tel
tel_3131,+61 2 9337 5511,Tel
tel_3132,+61 2 9231 8111,Tel
tel_3133,+61 2 4580 2800,Tel
tel_3134,+61 2 9629 3311,Tel
tel_3135,+61 2 9328 2018,Tel
tel_3136,+61 1800 633 332,Tel
tel_3137,+61 415 605 734,Tel
tel_3138,+61 2 9672 7530,Tel
tel_3139,61 02 9977 1088,Tel
tel_3140,+61 2 4735 1100,Tel
tel_3141,+61 2 4730 4333,Tel
tel_3142,+61 2 9499 2415,Tel
tel_3143,+61 2 9679 4555,Tel
tel_3144,+61 2 9130 5311,Tel
tel_3145,+61 2 4739 4433,Tel
tel_3146,+61 2 9250 1999,Tel
tel_3147,+61 2 4681 8457,Tel
tel_3148,+61 2 9339 8744,Tel
tel_3149,-92700641,Tel
tel_3150,+61 2 9225 1881,Tel
tel_3151,+61 2 9651 1028,Tel
tel_3152,+61 1300 736 869,Tel
tel_3153,+61 2 9752 3666,Tel
tel_3154,+61 402 168 561,Tel
tel_3155,+61 2 9391 7000,Tel
tel_3156,+61 2 9255 1788,Tel
tel_3157,+61 2 9382 7430,Tel
tel_3158,+61 2 9698 3344,Tel
tel_3159,+61 2 9525 4960,Tel
tel_3160,+61 2 9282 5000,Tel
tel_3161,+61 1300 850 744,Tel
tel_3162,+61 2 9360 7840,Tel
tel_3163,+61 2 8556 7528,Tel
tel_3164,+61 2 8065 7337,Tel
tel_3165,+61 2 9367 9222,Tel
tel_3166,+61 2 9564 5620,Tel
tel_3167,(02) 9083 8000,Tel
tel_3168,+61 2 9361 3292,Tel
